Product ID,Product Title,Product Type,Vendor,Product Tags,Primary Licensor
"4346460897374","Zeta Tau Alpha Santa Tee","Shirts > Short sleeve t-shirts","Zeta Tau Alpha","_tab_size-chart-3001, BOGO Tee, DJ, Grey, Holiday, Shirt, Tee, Zeta Tau Alpha","Zeta Tau Alpha"
"4346460962910","Alpha Chi Omega Holiday Letter Long Sleeve","Shirts > Long sleeve t-shirts","Alpha Chi Omega","_tab_size-chart-G2400, Alpha Chi Omega, DJ, Holiday, Long Sleeve, White","Alpha Chi Omega"
"4346461028446","Alpha Delta Pi Holiday Letter Long Sleeve","Shirts > Long sleeve t-shirts","Alpha Delta Pi","_tab_size-chart-G2400, Alpha Delta Pi, DJ, Holiday, Long Sleeve, White","Alpha Delta Pi"
"4346461126750","Alpha Epsilon Phi Holiday Letter Long Sleeve","Shirts > Long sleeve t-shirts","Alpha Epsilon Phi","_tab_size-chart-G2400, Alpha Epsilon Phi, DJ, Holiday, Long Sleeve, White","Alpha Epsilon Phi"
"4346461159518","Alpha Gamma Delta Holiday Letter Long Sleeve","Shirts > Long sleeve t-shirts","Alpha Gamma Delta","_tab_size-chart-G2400, Alpha Gamma Delta, DJ, Holiday, Long Sleeve, White","Alpha Gamma Delta"
"4346461192286","Alpha Omicron Pi Holiday Letter Long Sleeve","Shirts > Long sleeve t-shirts","Alpha Omicron Pi","_tab_size-chart-G2400, Alpha Omicron Pi, DJ, Holiday, Long Sleeve, White","Alpha Omicron Pi"
"4346461257822","Alpha Phi Holiday Letter Long Sleeve","Shirts > Long sleeve t-shirts","Alpha Phi","_tab_size-chart-G2400, Alpha Phi, DJ, Holiday, Long Sleeve, White","Alpha Phi"
"4346461356126","Chi Omega Holiday Letter Long Sleeve","Shirts > Long sleeve t-shirts","Chi Omega","_tab_size-chart-G2400, Chi Omega, DJ, Holiday, Long Sleeve, White","Chi Omega"
"4346461454430","Delta Delta Delta Holiday Letter Long Sleeve","Shirts > Long sleeve t-shirts","Delta Delta Delta","_tab_size-chart-G2400, Delta Delta Delta, DJ, Holiday, Long Sleeve, White","Delta Delta Delta"
"4346461618270","Delta Gamma Holiday Letter Long Sleeve","Shirts > Long sleeve t-shirts","Delta Gamma","_tab_size-chart-G2400, Delta Gamma, DJ, Holiday, Long Sleeve, White","Delta Gamma"
"4346461782110","Delta Zeta Holiday Letter Long Sleeve","Shirts > Long sleeve t-shirts","Delta Zeta","_tab_size-chart-G2400, Delta Zeta, DJ, Holiday, Long Sleeve, White","Delta Zeta"
"4346461880414","Gamma Phi Beta Holiday Letter Long Sleeve","Shirts > Long sleeve t-shirts","Gamma Phi Beta","_tab_size-chart-G2400, DJ, Gamma Phi Beta, Holiday, Long Sleeve, White","Gamma Phi Beta"
"4346461978718","Kappa Alpha Theta Holiday Letter Long Sleeve","Shirts > Long sleeve t-shirts","Kappa Alpha Theta","_tab_size-chart-G2400, DJ, Holiday, Kappa Alpha Theta, Long Sleeve, White","Kappa Alpha Theta"
"4346462044254","Kappa Delta Holiday Letter Long Sleeve","Shirts > Long sleeve t-shirts","Kappa Delta","_tab_size-chart-G2400, DJ, Holiday, Kappa Delta, Long Sleeve, White","Kappa Delta"
"4346462109790","Kappa Kappa Gamma Holiday Letter Long Sleeve","Shirts > Long sleeve t-shirts","Kappa Kappa Gamma","_tab_size-chart-G2400, DJ, Holiday, Kappa Kappa Gamma, Long Sleeve, White","Kappa Kappa Gamma"
"4346462240862","Phi Mu Holiday Letter Long Sleeve","Shirts > Long sleeve t-shirts","Phi Mu","_tab_size-chart-G2400, DJ, Holiday, Long Sleeve, Phi Mu, White","Phi Mu"
"4346462306398","Pi Beta Phi Holiday Letter Long Sleeve","Shirts > Long sleeve t-shirts","Pi Beta Phi","_tab_size-chart-G2400, DJ, Holiday, Long Sleeve, Pi Beta Phi, White","Pi Beta Phi"
"4346462437470","Sigma Delta Tau Holiday Letter Long Sleeve","Shirts > Long sleeve t-shirts","Sigma Delta Tau","_tab_size-chart-G2400, DJ, Holiday, Long Sleeve, Sigma Delta Tau, White","Sigma Delta Tau"
"4346462535774","Sigma Kappa Holiday Letter Long Sleeve","Shirts > Long sleeve t-shirts","Sigma Kappa","_tab_size-chart-G2400, DJ, Holiday, Long Sleeve, Sigma Kappa, White","Sigma Kappa"
"4346462634078","Zeta Tau Alpha Holiday Letter Long Sleeve","Shirts > Long sleeve t-shirts","Zeta Tau Alpha","_tab_size-chart-G2400, DJ, Holiday, Long Sleeve, White, Zeta Tau Alpha","Zeta Tau Alpha"
"4346462699614","Alpha Chi Omega Holiday Sweater Crewneck","Sweatshirts > Crewneck sweatshirts","Alpha Chi Omega","_tab_size-chart-18000, Alpha Chi Omega, Crewneck, DJ, Holiday, Red, Sweatshirt","Alpha Chi Omega"
"4346462765150","Alpha Delta Pi Holiday Sweater Crewneck","Sweatshirts > Crewneck sweatshirts","Alpha Delta Pi","_tab_size-chart-18000, Alpha Delta Pi, Crewneck, DJ, Holiday, Red, Sweatshirt","Alpha Delta Pi"
"4346462863454","Alpha Epsilon Phi Holiday Sweater Crewneck","Sweatshirts > Crewneck sweatshirts","Alpha Epsilon Phi","_tab_size-chart-18000, Alpha Epsilon Phi, Crewneck, DJ, Holiday, Red, Sweatshirt","Alpha Epsilon Phi"
"4346462928990","Alpha Gamma Delta Holiday Sweater Crewneck","Sweatshirts > Crewneck sweatshirts","Alpha Gamma Delta","_tab_size-chart-18000, Alpha Gamma Delta, Crewneck, DJ, Holiday, Red, Sweatshirt","Alpha Gamma Delta"
"4346463027294","Alpha Omicron Pi Holiday Sweater Crewneck","Sweatshirts > Crewneck sweatshirts","Alpha Omicron Pi","_tab_size-chart-18000, Alpha Omicron Pi, Crewneck, DJ, Holiday, Red, Sweatshirt","Alpha Omicron Pi"
"4346463191134","Alpha Phi Holiday Sweater Crewneck","Sweatshirts > Crewneck sweatshirts","Alpha Phi","_tab_size-chart-18000, Alpha Phi, Crewneck, DJ, Holiday, Red, Sweatshirt","Alpha Phi"
"4346463354974","Alpha Xi Delta Holiday Sweater Crewneck","Sweatshirts > Crewneck sweatshirts","Alpha Xi Delta","_tab_size-chart-18000, Alpha Xi Delta, Crewneck, DJ, Holiday, Red, Sweatshirt","Alpha Xi Delta"
"4346463518814","Chi Omega Holiday Sweater Crewneck","Sweatshirts > Crewneck sweatshirts","Chi Omega","_tab_size-chart-18000, Chi Omega, Crewneck, DJ, Holiday, Red, Sweatshirt","Chi Omega"
"4346463715422","Delta Delta Delta Holiday Sweater Crewneck","Sweatshirts > Crewneck sweatshirts","Delta Delta Delta","_tab_size-chart-18000, Crewneck, Delta Delta Delta, DJ, Holiday, Red, Sweatshirt","Delta Delta Delta"
"4346463879262","Delta Gamma Holiday Sweater Crewneck","Sweatshirts > Crewneck sweatshirts","Delta Gamma","_tab_size-chart-18000, Crewneck, Delta Gamma, DJ, Holiday, Red, Sweatshirt","Delta Gamma"
"4346463977566","Delta Zeta Holiday Sweater Crewneck","Sweatshirts > Crewneck sweatshirts","Delta Zeta","_tab_size-chart-18000, Crewneck, Delta Zeta, DJ, Holiday, Red, Sweatshirt","Delta Zeta"
"4346464108638","Gamma Phi Beta Holiday Sweater Crewneck","Sweatshirts > Crewneck sweatshirts","Gamma Phi Beta","_tab_size-chart-18000, Crewneck, DJ, Gamma Phi Beta, Holiday, Red, Sweatshirt","Gamma Phi Beta"
"4346464174174","Kappa Alpha Theta Holiday Sweater Crewneck","Sweatshirts > Crewneck sweatshirts","Kappa Alpha Theta","_tab_size-chart-18000, Crewneck, DJ, Holiday, Kappa Alpha Theta, Red, Sweatshirt","Kappa Alpha Theta"
"4346464305246","Kappa Delta Holiday Sweater Crewneck","Sweatshirts > Crewneck sweatshirts","Kappa Delta","_tab_size-chart-18000, Crewneck, DJ, Holiday, Kappa Delta, Red, Sweatshirt","Kappa Delta"
"4346464436318","Kappa Kappa Gamma Holiday Sweater Crewneck","Sweatshirts > Crewneck sweatshirts","Kappa Kappa Gamma","_tab_size-chart-18000, Crewneck, DJ, Holiday, Kappa Kappa Gamma, Red, Sweatshirt","Kappa Kappa Gamma"
"4346464501854","Phi Mu Holiday Sweater Crewneck","Sweatshirts > Crewneck sweatshirts","Phi Mu","_tab_size-chart-18000, Crewneck, DJ, Holiday, Phi Mu, Red, Sweatshirt","Phi Mu"
"4346464600158","Pi Beta Phi Holiday Sweater Crewneck","Sweatshirts > Crewneck sweatshirts","Pi Beta Phi","_tab_size-chart-18000, Crewneck, DJ, Holiday, Pi Beta Phi, Red, Sweatshirt","Pi Beta Phi"
"4346464731230","Sigma Delta Tau Holiday Sweater Crewneck","Sweatshirts > Crewneck sweatshirts","Sigma Delta Tau","_tab_size-chart-18000, Crewneck, DJ, Holiday, Red, Sigma Delta Tau, Sweatshirt","Sigma Delta Tau"
"4346464960606","Sigma Kappa Holiday Sweater Crewneck","Sweatshirts > Crewneck sweatshirts","Sigma Kappa","_tab_size-chart-18000, Crewneck, DJ, Holiday, Red, Sigma Kappa, Sweatshirt","Sigma Kappa"
"4346465058910","Zeta Tau Alpha Holiday Sweater Crewneck","Sweatshirts > Crewneck sweatshirts","Zeta Tau Alpha","_tab_size-chart-18000, Crewneck, DJ, Holiday, Red, Sweatshirt, Zeta Tau Alpha","Zeta Tau Alpha"
"4346475905118","Alpha Xi Delta Holiday Letter Long Sleeve","Shirts > Long sleeve t-shirts","Alpha Xi Delta","_tab_size-chart-G2400, Alpha Xi Delta, DJ, Holiday, Long Sleeve, White","Alpha Xi Delta"
"4372122828894","Kappa Kappa Gamma Coat of Arms Dad Hat","Headwear > Billed hats","Kappa Kappa Gamma","AMG RTS, Dad Hat, ESW: 5-7, Headwear, Kappa Kandy, Kappa Kappa Gamma, RTS","Kappa Kappa Gamma"
"4372132069470","Kappa Kappa Gamma Dream Velvet Plush Blanket","Household items > Blankets","Through6","Blanket, Home Goods, Kappa Kandy, Kappa Kappa Gamma, On Demand, Qbreak Low PM","Kappa Kappa Gamma"
"4412597829726","Alpha Chi Omega Leopard Tee","Shirts > Short sleeve t-shirts","Alpha Chi Omega","_tab_size-chart-3001, Alpha Chi Omega, BOGO Tee, DJ, Shirt, Tee, White","Alpha Chi Omega"
"4412597862494","Alpha Delta Pi Leopard Tee","Shirts > Short sleeve t-shirts","Alpha Delta Pi","_tab_size-chart-3001, Alpha Delta Pi, BOGO Tee, DJ, Shirt, Tee, White","Alpha Delta Pi"
"4412597895262","Alpha Epsilon Phi Leopard Tee","Shirts > Short sleeve t-shirts","Alpha Epsilon Phi","_tab_size-chart-3001, Alpha Epsilon Phi, BOGO Tee, DJ, Shirt, Tee, White","Alpha Epsilon Phi"
"4412597960798","Alpha Gamma Delta Leopard Tee","Shirts > Short sleeve t-shirts","Alpha Gamma Delta","_tab_size-chart-3001, Alpha Gamma Delta, BOGO Tee, DJ, Shirt, Tee, White","Alpha Gamma Delta"
"4412598026334","Alpha Omicron Pi Leopard Tee","Shirts > Short sleeve t-shirts","Alpha Omicron Pi","_tab_size-chart-3001, Alpha Omicron Pi, BOGO Tee, DJ, Shirt, Tee, White","Alpha Omicron Pi"
"4412598091870","Alpha Phi Leopard Tee","Shirts > Short sleeve t-shirts","Alpha Phi","_tab_size-chart-3001, Alpha Phi, BOGO Tee, DJ, Shirt, Tee, White","Alpha Phi"
"4412598157406","Alpha Xi Delta Leopard Tee","Shirts > Short sleeve t-shirts","Alpha Xi Delta","_tab_size-chart-3001, Alpha Xi Delta, BOGO Tee, DJ, Shirt, Tee, White","Alpha Xi Delta"
"4412598222942","Big's Leopard Tee","Shirts > Short sleeve t-shirts","The Social Life","_tab_size-chart-3001, big little, BOGO Tee, DJ, Shirt, Tee, White","Various"
"4412598255710","Chi Omega Leopard Tee","Shirts > Short sleeve t-shirts","Chi Omega","_tab_size-chart-3001, BOGO Tee, Chi Omega, DJ, Shirt, Tee, White","Chi Omega"
"4412598288478","Delta Delta Delta Leopard Tee","Shirts > Short sleeve t-shirts","Delta Delta Delta","_tab_size-chart-3001, BOGO Tee, Delta Delta Delta, DJ, Shirt, Tee, White","Delta Delta Delta"
"4412598321246","Delta Gamma Leopard Tee","Shirts > Short sleeve t-shirts","Delta Gamma","_tab_size-chart-3001, BOGO Tee, Delta Gamma, DJ, Shirt, Tee, White","Delta Gamma"
"4412598354014","Delta Phi Epsilon Leopard Tee","Shirts > Short sleeve t-shirts","Delta Phi Epsilon","_tab_size-chart-3001, BOGO Tee, Delta Phi Epsilon, DJ, Shirt, Tee, White","Delta Phi Epsilon"
"4412598386782","Delta Zeta Leopard Tee","Shirts > Short sleeve t-shirts","Delta Zeta","_tab_size-chart-3001, BOGO Tee, Delta Zeta, DJ, Shirt, Tee, White","Delta Zeta"
"4412598419550","G Big's Leopard Tee","Shirts > Short sleeve t-shirts","The Social Life","_tab_size-chart-3001, big little, BOGO Tee, DJ, Shirt, Tee, White","Various"
"4412598485086","Gamma Phi Beta Leopard Tee","Shirts > Short sleeve t-shirts","Gamma Phi Beta","_tab_size-chart-3001, BOGO Tee, DJ, Gamma Phi Beta, Shirt, Tee, White","Gamma Phi Beta"
"4412598550622","Kappa Alpha Theta Leopard Tee","Shirts > Short sleeve t-shirts","Kappa Alpha Theta","_tab_size-chart-3001, BOGO Tee, DJ, Kappa Alpha Theta, Shirt, Tee, White","Kappa Alpha Theta"
"4412598583390","Kappa Delta Leopard Tee","Shirts > Short sleeve t-shirts","Kappa Delta","_tab_size-chart-3001, BOGO Tee, DJ, Kappa Delta, Shirt, Tee, White","Kappa Delta"
"4412598616158","Kappa Kappa Gamma Leopard Tee","Shirts > Short sleeve t-shirts","Kappa Kappa Gamma","_tab_size-chart-3001, BOGO Tee, DJ, Kappa Kappa Gamma, Shirt, Tee, White","Kappa Kappa Gamma"
"4412598648926","Little's Leopard Tee","Shirts > Short sleeve t-shirts","The Social Life","_tab_size-chart-3001, big little, BOGO Tee, DJ, Shirt, Tee, White","Various"
"4412598681694","Phi Mu Leopard Tee","Shirts > Short sleeve t-shirts","Phi Mu","_tab_size-chart-3001, BOGO Tee, DJ, Phi Mu, Shirt, Tee, White","Phi Mu"
"4412598714462","Pi Beta Phi Leopard Tee","Shirts > Short sleeve t-shirts","Pi Beta Phi","_tab_size-chart-3001, BOGO Tee, DJ, Pi Beta Phi, Shirt, Tee, White","Pi Beta Phi"
"4412598779998","Sigma Delta Tau Leopard Tee","Shirts > Short sleeve t-shirts","Sigma Delta Tau","_tab_size-chart-3001, BOGO Tee, DJ, Shirt, Sigma Delta Tau, Tee, White","Sigma Delta Tau"
"4412598812766","Sigma Kappa Leopard Tee","Shirts > Short sleeve t-shirts","Sigma Kappa","_tab_size-chart-3001, BOGO Tee, DJ, Shirt, Sigma Kappa, Tee, White","Sigma Kappa"
"4412598845534","Zeta Tau Alpha Leopard Tee","Shirts > Short sleeve t-shirts","Zeta Tau Alpha","_tab_size-chart-3001, BOGO Tee, DJ, Shirt, Tee, White, Zeta Tau Alpha","Zeta Tau Alpha"
"4412598911070","Alpha Chi Omega Python Tee","Shirts > Short sleeve t-shirts","Alpha Chi Omega","_tab_size-chart-3001, Alpha Chi Omega, Black, BOGO Tee, DJ, Shirt, Tee","Alpha Chi Omega"
"4412599107678","Alpha Delta Pi Python Tee","Shirts > Short sleeve t-shirts","Alpha Delta Pi","_tab_size-chart-3001, Alpha Delta Pi, Black, BOGO Tee, DJ, Shirt, Tee","Alpha Delta Pi"
"4412599304286","Alpha Epsilon Phi Python Tee","Shirts > Short sleeve t-shirts","Alpha Epsilon Phi","_tab_size-chart-3001, Alpha Epsilon Phi, Black, BOGO Tee, DJ, Shirt, Tee","Alpha Epsilon Phi"
"4412599894110","Alpha Gamma Delta Python Tee","Shirts > Short sleeve t-shirts","Alpha Gamma Delta","_tab_size-chart-3001, Alpha Gamma Delta, Black, BOGO Tee, DJ, Shirt, Tee","Alpha Gamma Delta"
"4412599926878","Alpha Omicron Pi Python Tee","Shirts > Short sleeve t-shirts","Alpha Omicron Pi","_tab_size-chart-3001, Alpha Omicron Pi, Black, BOGO Tee, DJ, Shirt, Tee","Alpha Omicron Pi"
"4412599959646","Alpha Phi Python Tee","Shirts > Short sleeve t-shirts","Alpha Phi","_tab_size-chart-3001, Alpha Phi, Black, BOGO Tee, DJ, Shirt, Tee","Alpha Phi"
"4412599992414","Alpha Xi Delta Python Tee","Shirts > Short sleeve t-shirts","Alpha Xi Delta","_tab_size-chart-3001, Alpha Xi Delta, Black, BOGO Tee, DJ, Shirt, Tee","Alpha Xi Delta"
"4412600025182","Big's Python Tee","Shirts > Short sleeve t-shirts","The Social Life","_tab_size-chart-3001, big little, Black, BOGO Tee, DJ, Shirt, Tee","Various"
"4412600090718","Chi Omega Python Tee","Shirts > Short sleeve t-shirts","Chi Omega","_tab_size-chart-3001, Black, BOGO Tee, Chi Omega, DJ, Shirt, Tee","Chi Omega"
"4412600189022","Delta Delta Delta Python Tee","Shirts > Short sleeve t-shirts","Delta Delta Delta","_tab_size-chart-3001, Black, BOGO Tee, Delta Delta Delta, DJ, Shirt, Tee","Delta Delta Delta"
"4412600221790","Delta Gamma Python Tee","Shirts > Short sleeve t-shirts","Delta Gamma","_tab_size-chart-3001, Black, BOGO Tee, Delta Gamma, DJ, Shirt, Tee","Delta Gamma"
"4412600254558","Delta Zeta Python Tee","Shirts > Short sleeve t-shirts","Delta Zeta","_tab_size-chart-3001, Black, BOGO Tee, Delta Zeta, DJ, Shirt, Tee","Delta Zeta"
"4412600287326","Gamma Phi Beta Python Tee","Shirts > Short sleeve t-shirts","Gamma Phi Beta","_tab_size-chart-3001, Black, BOGO Tee, DJ, Gamma Phi Beta, Shirt, Tee","Gamma Phi Beta"
"4412600320094","Kappa Alpha Theta Python Tee","Shirts > Short sleeve t-shirts","Kappa Alpha Theta","_tab_size-chart-3001, Black, BOGO Tee, DJ, Kappa Alpha Theta, Shirt, Tee","Kappa Alpha Theta"
"4412600352862","Kappa Delta Python Tee","Shirts > Short sleeve t-shirts","Kappa Delta","_tab_size-chart-3001, Black, BOGO Tee, DJ, Kappa Delta, Shirt, Tee","Kappa Delta"
"4412600385630","Kappa Kappa Gamma Python Tee","Shirts > Short sleeve t-shirts","Kappa Kappa Gamma","_tab_size-chart-3001, Black, BOGO Tee, DJ, Kappa Kappa Gamma, Shirt, Tee","Kappa Kappa Gamma"
"4412600451166","Little's Python Tee","Shirts > Short sleeve t-shirts","The Social Life","_tab_size-chart-3001, big little, Black, BOGO Tee, DJ, Shirt, Tee","Various"
"4412600516702","Phi Mu Python Tee","Shirts > Short sleeve t-shirts","Phi Mu","_tab_size-chart-3001, Black, BOGO Tee, DJ, Phi Mu, Shirt, Tee","Phi Mu"
"4412600549470","Pi Beta Phi Python Tee","Shirts > Short sleeve t-shirts","Pi Beta Phi","_tab_size-chart-3001, Black, BOGO Tee, DJ, Pi Beta Phi, Shirt, Tee","Pi Beta Phi"
"4412600582238","Sigma Delta Tau Python Tee","Shirts > Short sleeve t-shirts","Sigma Delta Tau","_tab_size-chart-3001, Black, BOGO Tee, DJ, Shirt, Sigma Delta Tau, Tee","Sigma Delta Tau"
"4412600615006","Sigma Kappa Python Tee","Shirts > Short sleeve t-shirts","Sigma Kappa","_tab_size-chart-3001, Black, BOGO Tee, DJ, Shirt, Sigma Kappa, Tee","Sigma Kappa"
"4412600647774","Zeta Tau Alpha Python Tee","Shirts > Short sleeve t-shirts","Zeta Tau Alpha","_tab_size-chart-3001, Black, BOGO Tee, DJ, Shirt, Tee, Zeta Tau Alpha","Zeta Tau Alpha"
"4422564315230","Alpha Chi Omega Cherub Tee","Shirts > Short sleeve t-shirts","Alpha Chi Omega","_tab_size-chart-3001, Alpha Chi Omega, BOGO Tee, DJ, Pink, Shirt, Tee, valentines, White","Alpha Chi Omega"
"4422564347998","Alpha Delta Pi Cherub Tee","Shirts > Short sleeve t-shirts","Alpha Delta Pi","_tab_size-chart-3001, Alpha Delta Pi, BOGO Tee, DJ, Pink, Shirt, Tee, valentines, White","Alpha Delta Pi"
"4422564413534","Alpha Epsilon Phi Cherub Tee","Shirts > Short sleeve t-shirts","Alpha Epsilon Phi","_tab_size-chart-3001, Alpha Epsilon Phi, BOGO Tee, DJ, Pink, Shirt, Tee, valentines, White","Alpha Epsilon Phi"
"4422564642910","Alpha Gamma Delta Cherub Tee","Shirts > Short sleeve t-shirts","Alpha Gamma Delta","_tab_size-chart-3001, Alpha Gamma Delta, BOGO Tee, DJ, Pink, Shirt, Tee, valentines, White","Alpha Gamma Delta"
"4422564937822","Alpha Omicron Pi Cherub Tee","Shirts > Short sleeve t-shirts","Alpha Omicron Pi","_tab_size-chart-3001, Alpha Omicron Pi, BOGO Tee, DJ, Pink, Shirt, Tee, valentines, White","Alpha Omicron Pi"
"4422564970590","Alpha Phi Cherub Tee","Shirts > Short sleeve t-shirts","Alpha Phi","_tab_size-chart-3001, Alpha Phi, BOGO Tee, DJ, Pink, Shirt, Tee, valentines, White","Alpha Phi"
"4422565003358","Alpha Xi Delta Cherub Tee","Shirts > Short sleeve t-shirts","Alpha Xi Delta","_tab_size-chart-3001, Alpha Xi Delta, BOGO Tee, DJ, Pink, Shirt, Tee, valentines, White","Alpha Xi Delta"
"4422565036126","Big's Cherub Tee","Shirts > Short sleeve t-shirts","The Social Life","_tab_size-chart-3001, big little, BOGO Tee, DJ, Pink, Shirt, Tee, valentines, White","Various"
"4422565068894","Chi Omega Cherub Tee","Shirts > Short sleeve t-shirts","Chi Omega","_tab_size-chart-3001, BOGO Tee, Chi Omega, DJ, Pink, Shirt, Tee, valentines, White","Chi Omega"
"4422565134430","Delta Delta Delta Cherub Tee","Shirts > Short sleeve t-shirts","Delta Delta Delta","_tab_size-chart-3001, BOGO Tee, Delta Delta Delta, DJ, Pink, Shirt, Tee, valentines, White","Delta Delta Delta"
"4422565167198","Delta Gamma Cherub Tee","Shirts > Short sleeve t-shirts","Delta Gamma","_tab_size-chart-3001, BOGO Tee, Delta Gamma, DJ, Pink, Shirt, Tee, valentines, White","Delta Gamma"
"4422565199966","Delta Zeta Cherub Tee","Shirts > Short sleeve t-shirts","Delta Zeta","_tab_size-chart-3001, BOGO Tee, Delta Zeta, DJ, Pink, Shirt, Tee, valentines, White","Delta Zeta"
"4422565232734","G Big's Cherub Tee","Shirts > Short sleeve t-shirts","The Social Life","_tab_size-chart-3001, big little, BOGO Tee, DJ, Pink, Shirt, Tee, valentines, White","Various"
"4422565331038","Gamma Phi Beta Cherub Tee","Shirts > Short sleeve t-shirts","Gamma Phi Beta","_tab_size-chart-3001, BOGO Tee, DJ, Gamma Phi Beta, Pink, Shirt, Tee, valentines, White","Gamma Phi Beta"
"4422565396574","Kappa Alpha Theta Cherub Tee","Shirts > Short sleeve t-shirts","Kappa Alpha Theta","_tab_size-chart-3001, BOGO Tee, DJ, Kappa Alpha Theta, Pink, Shirt, Tee, valentines, White","Kappa Alpha Theta"
"4422565429342","Kappa Delta Cherub Tee","Shirts > Short sleeve t-shirts","Kappa Delta","_tab_size-chart-3001, BOGO Tee, DJ, Kappa Delta, Pink, Shirt, Tee, valentines, White","Kappa Delta"
"4422565462110","Kappa Kappa Gamma Cherub Tee","Shirts > Short sleeve t-shirts","Kappa Kappa Gamma","_tab_size-chart-3001, BOGO Tee, DJ, Kappa Kappa Gamma, Pink, Shirt, Tee, valentines, White","Kappa Kappa Gamma"
"4422565494878","Little's Cherub Tee","Shirts > Short sleeve t-shirts","The Social Life","_tab_size-chart-3001, big little, BOGO Tee, DJ, Pink, Shirt, Tee, valentines, White","Various"
"4422565527646","Phi Mu Cherub Tee","Shirts > Short sleeve t-shirts","Phi Mu","_tab_size-chart-3001, BOGO Tee, DJ, Phi Mu, Pink, Shirt, Tee, valentines, White","Phi Mu"
"4422565625950","Pi Beta Phi Cherub Tee","Shirts > Short sleeve t-shirts","Pi Beta Phi","_tab_size-chart-3001, BOGO Tee, DJ, Pi Beta Phi, Pink, Shirt, Tee, valentines, White","Pi Beta Phi"
